title,price,isbn,publication_year,language,cover_type,pages_number,author_id,publisher_id,book_id,genre,rating
Одд и Ледяные великаны с иллюстрациями Криса Ридделла,4100.0,9785171077587,2023.0,Russian,Hard,120.0,1732,11,12857,History,3.7
Дон Кихот,2500.0,9785171179762,2020.0,Russian,Hard,544.0,2444,15,12858,History,4.3
Մեղմ շշուկով,4800.0,9789939921747,2019.0,Armenian,Hard,174.0,766,1,12859,Non-Fiction,2.7
Սև ծովահենի արկածները,4400.0,9789939687513,2019.0,Armenian,Hard,220.0,1566,8,12860,Fiction,4.2
Նորաձևության տերմինների ռուս-հայերեն բացատրական բառարան,5000.0,9789939016962,2016.0,Armenian,Soft,86.0,4955,4,12861,Fantasy,1.5
Հարրի Փոթերը և Կրակի գավաթը,7800.0,9789939687599,2019.0,Armenian,Hard,776.0,74,8,12862,Thriller,1.6
Արև փնտրող նկարիչը․ Վան Գոգ,2450.0,9785807708571,2019.0,Armenian,Hard,36.0,3471,39,12863,Science Fiction,4.9
Հանելուկների զամբյուղ,2300.0,9785807708540,2019.0,Armenian,Soft,24.0,440,39,12864,History,0.8
Առակներ գունավորիր ջրով,1950.0,9789939847528,2018.0,Armenian,Hard,10.0,720,106,12865,Romance,3.2
Պույ պույ մուկիկը երգող,2700.0,9789939847573,2016.0,Armenian,Hard,10.0,4492,106,12866,History,0.3
Բայց այսօր իմ ծնունդն է երգող,2700.0,9789939847580,2019.0,Armenian,Hard,10.0,4956,106,12867,Thriller,2.1
Չարի վերջը խոսող,5300.0,9789939847153,2016.0,Armenian,Hard,10.0,29,106,12868,Romance,0.7
World of the Rock,10500.0,9780241331248,2018.0,English,Hard,160.0,4957,102,12869,Science Fiction,5.0
Ես եմ աշխարհի թագավորը,2990.0,9789939764498,2019.0,Armenian,Hard,128.0,1735,2,12870,Science Fiction,1.0
Վերջին աշխարհը,4990.0,9789939764061,2019.0,Armenian,Hard,384.0,4958,2,12871,Thriller,3.4
Հուդա Իսկարիովտացի,4990.0,9789939764139,2019.0,Armenian,Hard,424.0,1208,2,12872,Fiction,1.3
Վայրի թութը,2990.0,9789939764238,2019.0,Armenian,Hard,176.0,4959,2,12873,Mystery,3.7
Բ՝ որպես բնօրրան․․․ որպես Բեյրութ,2990.0,9789939764306,2019.0,Armenian,Hard,304.0,4959,2,12874,Biography,0.3
"Կաֆկա (պատմվածքներ, աֆորիզմներ) հատոր 1",5990.0,9789939764047,2019.0,Armenian,Hard,472.0,429,2,12875,Fantasy,4.8
Անձևություն,2000.0,9789939764313,2019.0,Armenian,Soft,192.0,1483,2,12876,History,4.4
Տափաստանի գայլը,4990.0,9789939764245,2019.0,Armenian,Hard,248.0,235,2,12877,Mystery,4.9
Պողոս-Պետրոս,5990.0,9789939764177,2019.0,Armenian,Hard,536.0,297,2,12878,Romance,1.3
Մտահղացողը,4990.0,9789939764542,2019.0,Armenian,Hard,416.0,4960,2,12879,History,3.9
Թեհրանը վերջալույսին,3990.0,9789939764535,2019.0,Armenian,Hard,264.0,4961,2,12880,Fiction,2.7
Դեղին պաստառը,1700.0,9789939107943,2018.0,Armenian,Hard,46.0,4962,8,12881,History,1.7
Խուլիա մորաքույրը և գրչակը,5990.0,9789939763606,2019.0,Armenian,Hard,396.0,992,2,12882,Thriller,3.7
Օրորներ,17000.0,9789939029764,2019.0,Armenian,Hard,64.0,4963,4,12883,Self-Help,2.0
Երուսաղեմի հայկական թաղամասի գաղտնիքները Ա,2950.0,9789939882512,2019.0,Armenian,Soft,100.0,4964,4,12884,Fiction,3.4
Մարտակումբ,4800.0,978993968704997899,2019.0,Armenian,Hard,320.0,4965,8,12885,Science Fiction,0.3
Հանրագիտակ Հայոց պատմության աղբյուրագիտություն,20000.0,9789939031255,2019.0,Armenian,Hard,783.0,4966,4,12886,Fantasy,0.7
Արդիբուք - Երևանում տոն է,7900.0,9789939918914,2019.0,Armenian,Hard,14.0,4967,167,12887,Fiction,0.3
Ինչպես դարձա միլիարդատեր,4400.0,2000964000007,2019.0,Armenian,Hard,184.0,1664,14,12888,Self-Help,0.9
"Աղջիկ ջան, մի արդարացիր",4800.0,9789939921730,2019.0,Armenian,Hard,304.0,4968,1,12889,Self-Help,3.0
Հրաշքադարան,1900.0,9789939031361,2019.0,Armenian,Soft,151.0,1269,4,12890,Self-Help,3.6
"Ով ես դու, մարդ",3000.0,9789939687544,2019.0,Armenian,Soft,120.0,4969,4,12891,History,2.4
Ֆրանս-աֆրիկյան ժամանակակից պիեսներ,4000.0,9789939850429,2019.0,Armenian,Hard,326.0,4970,114,12892,Romance,3.9
Կանայք Հովհաննես Թումանյանի կյանքում,4000.0,9789939753348,2019.0,Armenian,Soft,208.0,4908,5,12893,Fantasy,0.7
150 Հոբելյանական ընտրանի,6900.0,9789939754086,2019.0,Armenian,Hard,680.0,29,5,12894,Non-Fiction,3.1
Անցյալ և մոտիվացիա,2500.0,9789939754352,2019.0,Armenian,Soft,152.0,4971,5,12895,Self-Help,1.4
Հակաքաղաքական,2500.0,9789939754376,2019.0,Armenian,Soft,152.0,767,5,12896,Mystery,3.3
"Գիտակից ծնող, ներդաշնակ երեխա",2900.0,9789939687506,2019.0,Armenian,Soft,128.0,4972,8,12897,Fantasy,3.3
Փայլատակում,6600.0,9789939689371,2019.0,Armenian,Hard,480.0,242,8,12898,History,3.9
Առակներ խճանկար,3000.0,9789939847511,2017.0,Armenian,Hard,12.0,720,106,12899,History,2.3
Սիրերգություն,5000.0,9789934654664,2019.0,Armenian,Hard,288.0,416,58,12900,Science Fiction,0.2
Փախուստ ծառերի մոտ,2500.0,9789939605401,2019.0,Armenian,Soft,186.0,477,4,12901,History,4.6
Հազար տարվա կարոտ,2500.0,9789939750293,2016.0,Armenian,Soft,234.0,477,5,12902,Fiction,1.0
Կյանքի ջութակը,3500.0,9789939922287,2019.0,Armenian,Soft,84.0,4973,83,12903,Fiction,4.2
Դա եղել է այսպես,3000.0,9789939922270,2019.0,Armenian,Soft,220.0,4974,83,12904,Biography,2.8
Հիմա մասամբ գիտեմ,5800.0,9789939921716,2019.0,Armenian,Hard,480.0,4975,1,12905,Fiction,1.9
Կատաղած խաղալիք,4400.0,2001022000007,2019.0,Armenian,Hard,184.0,4976,14,12906,Romance,0.3
Мистер пять процентов,7700.0,9789939754321,2019.0,Russian,Hard,432.0,4977,5,12907,Fiction,3.0
Պարոն հինգ տոկոս,7700.0,9789939754314,2019.0,Armenian,Hard,432.0,4977,5,12908,Fiction,4.6
Гравити Фолз. Дневник 3,11600.0,9785699906567,2023.0,Russian,Hard,288.0,1643,35,12909,Mystery,2.3
Тайная история,8500.0,9785170872954,2021.0,Russian,Hard,592.0,4143,11,12910,Thriller,2.8
Немецкая тетрадь. Субъективный взгляд,7500.0,9785171132132,2019.0,Russian,Hard,128.0,787,11,12911,Science Fiction,1.8
Метро 2035,7900.0,9785171131227,2019.0,Russian,Hard,384.0,2384,11,12912,History,2.1
Метро 2034,7900.0,9785171144265,2021.0,Russian,Hard,384.0,2384,11,12913,Romance,4.3
Метро 2033,7900.0,9785171144258,2019.0,Russian,Hard,384.0,2384,11,12914,Non-Fiction,1.1
Ёбург,2500.0,9785171135157,2019.0,Russian,Hard,560.0,2612,11,12915,Fantasy,0.4
Брисбен,7100.0,9785171111007,2019.0,Russian,Hard,416.0,300,11,12916,Romance,3.2
Подземная железная дорога,5300.0,9785171028756,2019.0,Russian,Hard,416.0,177,233,12917,History,1.7
Конец банковского дела,5600.0,9785171060084,2023.0,Russian,Hard,256.0,4978,11,12918,Biography,0.7
Стоит только замолчать,4600.0,9785171143046,2019.0,Russian,Hard,288.0,4979,233,12919,Romance,2.9
Бывшая Ленина,4500.0,9785171183356,2019.0,Russian,Hard,448.0,789,259,12920,Mystery,2.1
Будьте как дети,4500.0,9785171002251,2017.0,Russian,Hard,448.0,4980,259,12921,Science Fiction,4.4
2062: Время машин,5600.0,9785171128289,2019.0,Russian,Hard,320.0,4981,11,12922,Fiction,3.5
Опосредованно,5300.0,9785171133993,2019.0,Russian,Hard,416.0,4982,11,12923,Fantasy,4.7
Записки упрямого человека. Быль,5400.0,9785171153168,2019.0,Russian,Hard,384.0,4983,11,12924,Mystery,4.4
Буква на снегу,3900.0,9785171161804,2000.0,Russian,Hard,192.0,3030,259,12925,Fiction,0.1
"Наследие. Бесцветная новелла, которую раскрасите Вы",4200.0,9785171071394,2018.0,Russian,Hard,152.0,2112,11,12926,Fantasy,2.7
"О выпивке, о боге, о любви",3900.0,9785170806256,2019.0,Russian,Hard,352.0,4984,259,12927,Biography,4.4
World of Warcraft. Иллидан,3800.0,9785170974009,2017.0,Russian,Hard,352.0,4985,11,12928,Self-Help,0.4
"Мозгоеды. Что в головах у тех, кто сводит нас с ума. Волшебный пинок к нормальной жизни",5400.0,9785171090166,2019.0,Russian,Hard,288.0,4825,11,12929,Thriller,1.2
Администратор инстаграма: руководство по заработку,4400.0,9785171062705,2020.0,Russian,Hard,320.0,4986,11,12930,Romance,3.5
От неправильной любви — к настоящей,4900.0,9785171138011,2019.0,Russian,Hard,240.0,4825,11,12931,Fiction,0.9
"Монах, который продал свой феррари",4200.0,9785171144524,2023.0,Russian,Hard,256.0,69,11,12932,Thriller,0.2
Смерть на брудершафт. Летающий слон. Дети Луны,3400.0,9785171101381,2018.0,Russian,Soft,384.0,512,11,12933,History,1.5
Легкие миры,3400.0,9785171139490,2019.0,Russian,Soft,480.0,3089,259,12934,History,3.4
Квест,3200.0,9785170880331,2021.0,Russian,Soft,640.0,512,11,12935,Fantasy,4.9
Всем стоять на Занзибаре,3500.0,9785171047900,2018.0,Russian,Soft,800.0,4987,11,12936,Fantasy,1.5
Убить пересмешника…,3300.0,9785170904112,2023.0,Russian,Soft,416.0,2180,11,12937,Fiction,4.6
Теория описавшегося мальчика,3100.0,9785170991150,2016.0,Russian,Soft,416.0,4988,259,12938,Self-Help,1.8
Современный патерик,2800.0,9785171144890,2019.0,Russian,Soft,352.0,3890,11,12939,Science Fiction,0.0
"Ружья, микробы и сталь: история человеческих сообществ",3900.0,9785171011628,2023.0,Russian,Soft,768.0,2042,11,12940,Fantasy,0.1
Пелагия и красный петух,2600.0,9785171061722,2018.0,Russian,Soft,548.0,512,11,12941,Romance,4.1
Комьюнити,2800.0,9785171098063,2018.0,Russian,Soft,384.0,2612,11,12942,Self-Help,1.4
Девятный Спас,2900.0,9785171069629,2018.0,Russian,Soft,512.0,4989,11,12943,Biography,2.0
Американские боги,3100.0,9785171081089,2023.0,Russian,Soft,640.0,1732,11,12944,Thriller,1.5
Пелагия и черный монах,2700.0,9785171061661,2018.0,Russian,Soft,416.0,512,11,12945,Mystery,2.7
Отель,2900.0,9785170837410,2023.0,Russian,Soft,608.0,2519,11,12946,Science Fiction,2.7
Меж двух времен,2700.0,9785171078478,2018.0,Russian,Soft,480.0,4990,11,12947,Fantasy,3.5
Машина пространства,2700.0,9785171106263,2018.0,Russian,Soft,480.0,3941,11,12948,Thriller,2.1
Властелин колец. Две твердыни,2700.0,9785171120863,2023.0,Russian,Soft,480.0,781,11,12949,Mystery,3.3
Время жить и время умирать,2900.0,9785171111915,2023.0,Russian,Soft,448.0,289,11,12950,Romance,3.6
Сыновья Ананси,2900.0,9785171148942,2023.0,Russian,Soft,416.0,1732,11,12951,Science Fiction,2.8
"Жизнь взаймы, или У неба любимчиков нет",2800.0,9785171120962,2018.0,Russian,Soft,384.0,289,11,12952,History,3.3
Гимн Лейбовицу,3100.0,9785171053215,2018.0,Russian,Soft,416.0,4991,11,12953,Fantasy,0.7
Великая шахматная доска,3100.0,9785171064525,2023.0,Russian,Soft,384.0,498,11,12954,Mystery,4.5
"Ботинки, полные горячей водкой",2300.0,9785170951239,2018.0,Russian,Soft,256.0,2649,259,12955,Mystery,0.8
"Трамвай ""Желание""",2300.0,9785171130381,2023.0,Russian,Soft,288.0,1234,11,12956,History,3.8
Камо грядеши,2700.0,9785171111236,2018.0,Russian,Soft,672.0,118,11,12957,Fiction,4.8
Звездная пыль,2600.0,9785171011468,2022.0,Russian,Soft,256.0,1732,11,12958,History,0.4
Прекрасные и обреченные,2300.0,9785171106836,2018.0,Russian,Soft,544.0,937,11,12959,Science Fiction,1.9
Восстание масс,2600.0,9785170993956,2021.0,Russian,Soft,256.0,4992,11,12960,Fantasy,0.5
Риторика. Поэтика,2600.0,9785171075774,2021.0,Russian,Soft,352.0,1437,11,12961,Fiction,2.0
Илиада,2200.0,9785171093730,2023.0,Russian,Soft,608.0,113,11,12962,Fiction,3.9
Классическая утопия,2100.0,9785171104382,2023.0,Russian,Soft,448.0,4993,11,12963,Mystery,3.9
Одиссея,1900.0,9785171154431,2023.0,Russian,Soft,416.0,113,11,12964,Romance,4.9
Метафизика,2100.0,9785171145255,2023.0,Russian,Soft,448.0,1437,11,12965,Thriller,4.2
Маленький принц,2600.0,9785171145606,2021.0,Russian,Soft,224.0,546,11,12966,Fiction,1.2
Миссис Дэллоуэй,1900.0,9785171156961,2021.0,Russian,Soft,256.0,356,11,12967,Biography,2.0
По ту сторону добра и зла,2500.0,9785171071981,2021.0,Russian,Soft,320.0,435,11,12968,Thriller,1.3
Критика практического разума,2600.0,9785171157012,2021.0,Russian,Soft,256.0,1426,11,12969,Mystery,2.2
Дама с камелиями,1900.0,9785171094676,2022.0,Russian,Soft,320.0,117,11,12970,Fiction,4.3
"Я, Титуба, ведьма из Салема",4300.0,9785041017804,2019.0,Russian,Ultrathin,256.0,4994,35,12971,Fantasy,0.6
Чай с птицами,4300.0,9785040995448,2019.0,Russian,Soft,288.0,1636,35,12972,Mystery,0.3
Убийство Спящей Красавицы,4400.0,9785040891078,2017.0,Russian,Hard,352.0,4995,35,12973,Biography,2.7
"Убийство в ""Восточном экспрессе""",4500.0,9785040962600,2023.0,Russian,Hard,64.0,10,35,12974,Non-Fiction,2.7
"Убийство в ""Восточном экспрессе""",2400.0,9785040992478,2022.0,Russian,Soft,320.0,10,35,12975,Science Fiction,4.8
"У нас это делают не так! Бизнес-роман о том, как перейти от авторитарного стиля управления к демокра",5100.0,9785699984596,2018.0,Russian,Hard,192.0,4996,35,12976,Biography,0.1
Токийские легенды,3600.0,9785040952557,2023.0,Russian,Soft,176.0,1764,35,12977,Self-Help,1.5
Тайные виды на гору Фудзи,5200.0,9785040995837,2023.0,Russian,Soft,416.0,489,35,12978,History,2.1
Тайна доктора Фрейда,2600.0,9785699946020,2017.0,Russian,Hard,224.0,4997,35,12979,Thriller,4.2
Синон,4400.0,9785040903641,2018.0,Russian,Ultrathin,384.0,4998,35,12980,Romance,0.3
Синдикат,3800.0,9785040977147,2018.0,Russian,Soft,656.0,2597,35,12981,Science Fiction,4.9
Семья Корлеоне,4300.0,9785040889648,2017.0,Russian,Ultrathin,480.0,1641,35,12982,Fiction,4.9
Семья в огне,4600.0,9785040915736,2018.0,Russian,Hard,288.0,4999,35,12983,History,0.8
Семнадцать о Семнадцатом,1800.0,9785699972036,2017.0,Russian,Hard,416.0,489,35,12984,Biography,0.4
"Секретная жизнь коров. Истории о животных, которые не так глупы, как нам кажется",5300.0,9785699993994,2018.0,Russian,Hard,160.0,5000,35,12985,Non-Fiction,4.3
Пятая Салли,3400.0,9785699917518,2016.0,Russian,Hard,352.0,1096,35,12986,Biography,1.5
Путь к руинам. Как не потерять свои деньги в следующий экономический кризис,7700.0,9785699988600,2019.0,Russian,Hard,384.0,5001,35,12987,Thriller,2.1
Предприниматели,2800.0,9785040929214,2018.0,Russian,Hard,192.0,5002,35,12988,Thriller,3.8
Прага и Чешская республика,9900.0,9785040946303,2018.0,Russian,Soft,320.0,5003,35,12989,Fantasy,1.3
Почерк Леонардо,3800.0,9785041015640,2019.0,Russian,Soft,480.0,2597,35,12990,Thriller,4.4
Потому что это — современное искусство!,5600.0,9785699970162,2017.0,Russian,Hard,152.0,5004,35,12991,Fiction,3.4
Последний дон,4800.0,9785040931620,2018.0,Russian,Hard,576.0,1641,35,12992,Biography,2.9
Переход,3800.0,9785699960071,2017.0,Russian,Hard,320.0,5005,35,12993,Non-Fiction,1.4
Оптимисты,4200.0,9785699393107,2010.0,Russian,Hard,336.0,5005,35,12994,Fantasy,4.5
О красоте,5500.0,9785040929191,2018.0,Russian,Hard,512.0,1038,35,12995,Fantasy,2.9
Норвежский лес,4200.0,9785040944675,2023.0,Russian,Soft,368.0,1764,35,12996,Fantasy,2.2
Не отпускай меня,5200.0,9785041036560,2023.0,Russian,Soft,384.0,684,35,12997,Mystery,0.5
На веки вечные,5500.0,9785699979196,2017.0,Russian,Ultrathin,544.0,5006,35,12998,Science Fiction,3.6
Мелодия,4100.0,9785041005962,2019.0,Russian,Hard,288.0,5007,35,12999,History,1.7
Мегатех. Технологии и общество 2050 года в прогнозах ученых и писателей,5200.0,9785040937691,2018.0,Russian,Hard,400.0,5008,35,13000,Fantasy,3.5
Магия утра для писателей. Как писать лучше и зарабатывать больше,9600.0,9785001460527,2019.0,Russian,Hard,272.0,5009,36,13001,Fantasy,4.9
"Лидерство и самообман. Жизнь, свободная от шор",7300.0,9785001173649,2018.0,Russian,Hard,240.0,5010,36,13002,Fantasy,2.1
Лето Господне. Повести,3800.0,9785040926442,2018.0,Russian,Ultrathin,672.0,5011,35,13003,History,2.1
Краткая история семи убийств,7300.0,9785699913046,2016.0,Russian,Ultrathin,688.0,403,35,13004,History,1.2
Как править миром,4700.0,9785040984961,2018.0,Russian,Hard,320.0,5012,35,13005,Non-Fiction,2.5
Казанова,4200.0,9785699974498,2017.0,Russian,Hard,352.0,5005,35,13006,Mystery,0.5
Искусство легких касаний,7400.0,9785041062224,2019.0,Russian,Hard,416.0,489,35,13007,Romance,3.7
